ListingID,City,Locality,PropertyType,BHK,Bathrooms,Balconies,Furnishing,SuperBuiltUpArea_sqft,BuiltUpArea_sqft,CarpetArea_sqft,Floor,TotalFloors,Parking,BuildingType,YearBuilt,AgeYears,Facing,AmenitiesCount,IsRERARegistered,RERAID,Latitude,Longitude,Price_INR
HP02193,Hyderabad,Manikonda,Independent House,5,6.0,1.0,Unfurnished,3590,2603,2071,9,9,Covered,Gated Community,2012.0,13,North-West,6,True,HYD-RERA-8046-51,17.308978,78.478708,23440000
HP01736,Bengaluru,Sarjapur Road,Apartment,2,3.0,2.0,Furnished,1165,931,846,3,9,Open,Gated Community,2008.0,17,North,7,False,,12.904644,77.602001,10190000
HP01349,Bengaluru,Yelahanka,Independent House,3,4.0,3.0,Furnished,2476,2045,1697,2,12,Covered,Gated Community,2021.0,4,South-East,6,True,BEN-RERA-4820-44,12.953202,77.518474,22730000
HP00871,Delhi NCR,Gurugram-Sector 56,Apartment,3,4.0,1.0,Furnished,2647,2087,1879,5,11,Covered,Gated Community,2025.0,0,South-West,8,True,DEL-RERA-5135-64,28.379477,76.951337,27580000
HP00497,MMR,Powai,Penthouse,2,3.0,1.0,Semi-Furnished,1540,1175,997,6,24,Covered,High Rise,2017.0,8,South,9,True,MMR-RERA-4320-64,18.903796,72.925454,33800000
HP01861,Kolkata,New Town,Penthouse,4,5.0,2.0,Semi-Furnished,3646,2794,2340,4,21,Open,High Rise,2016.0,9,South,7,True,KOL-RERA-6226-55,22.563933,88.374268,37430000
HP01077,Kolkata,Rajarhat,Independent House,4,5.0,1.0,Semi-Furnished,2652,2111,1680,2,2,Covered,Standalone Building,2019.0,6,North-East,7,False,,22.579516,88.454875,19320000
HP02174,Delhi NCR,Gurugram-Sector 56,Studio,0,2.0,1.0,Unfurnished,542,452,390,1,2,Open,Standalone Building,2016.0,9,North-East,7,True,DEL-RERA-8649-81,28.54748,77.367173,3790000
HP00796,,Jadavpur,Apartment,3,3.0,1.0,,2616,2053,1827,10,20,Covered,High Rise,2014.0,11,North,7,False,,22.4568,88.487447,19780000
HP00331,Chennai,Velachery,Row House,3,4.0,2.0,Semi-Furnished,2922,2207,1843,2,2,Open,Standalone Building,2021.0,4,North,6,True,CHE-RERA-2836-32,13.085754,80.18018,27750000
HP01100,Kolkata,Jadavpur,Apartment,3,4.0,2.0,Unfurnished,2006,1618,1425,6,18,Basement,High Rise,2025.0,0,North-West,7,True,KOL-RERA-7275-56,22.503761,88.34368,16480000
HP01797,Hyderabad,Jubilee Hills,Apartment,2,3.0,1.0,Unfurnished,1518,1235,1053,6,32,Covered,High Rise,2025.0,0,,7,True,HYD-RERA-4591-49,17.459826,78.443812,13400000
HP01064,Pune,Hinjawadi,Villa,2,3.0,1.0,Unfurnished,1561,1214,1020,0,2,,Low Rise,2022.0,3,West,6,True,PUN-RERA-8542-94,18.591155,73.816895,17480000
HP00511,Delhi NCR,Ghaziabad-Indirapuram,Villa,4,4.0,1.0,Semi-Furnished,2704,2122,1775,1,5,Covered,Standalone Building,2011.0,14,South-West,9,True,DEL-RERA-9482-85,28.693407,77.342842,25240000
HP02225,Hyderabad,Jubilee Hills,Apartment,2,3.0,2.0,Semi-Furnished,1027,809,702,0,3,Open,Low Rise,2012.0,13,South,7,True,HYD-RERA-9484-69,17.459227,78.552081,8140000
HP00790,Bengaluru,Yelahanka,Apartment,2,2.0,3.0,Semi-Furnished,1181,960,867,2,7,Covered,Mid Rise,2011.0,14,North-East,6,True,BEN-RERA-1967-82,13.080894,77.569693,9800000
HP02290,Delhi NCR,Dwarka,Apartment,2,2.0,1.0,Semi-Furnished,1175,996,893,2,25,Covered,High Rise,2013.0,12,East,8,False,,28.688013,77.177649,9670000
HP00182,Hyderabad,Banjara Hills,Apartment,1,2.0,1.0,Semi-Furnished,784,664,593,7,9,Basement,Mid Rise,2023.0,2,West,5,True,HYD-RERA-1917-89,17.369614,78.388178,6460000
HP00514,Kolkata,Rajarhat,Apartment,3,3.0,1.0,Unfurnished,2114,1761,1538,11,12,Covered,Gated Community,2024.0,1,South-West,7,False,,22.560557,88.310577,18080000
HP00385,Hyderabad,Madhapur,Apartment,2,3.0,1.0,Semi-Furnished,1275,984,809,7,8,Covered,Gated Community,2023.0,2,North,5,True,HYD-RERA-5184-79,17.438235,78.361644,9360000
HP02111,Chennai,Porur,Apartment,2,3.0,3.0,Unfurnished,1206,976,859,18,38,Stilt,High Rise,1996.0,29,North,7,True,CHE-RERA-5136-97,13.003482,80.311138,9820000
HP00668,Hyderabad,Gachibowli,Apartment,2,2.0,2.0,Semi-Furnished,1487,1169,1043,1,3,Covered,Low Rise,,21,North-East,7,True,HYD-RERA-1243-47,17.333943,78.426979,10560000
HP00763,Hyderabad,Jubilee Hills,Villa,5,6.0,3.0,Unfurnished,5399,4179,3432,9,10,Covered,Gated Community,2012.0,13,West,9,True,HYD-RERA-1255-44,17.328888,78.418355,47690000
HP01854,MMR,Mulund,Apartment,3,3.0,1.0,Semi-Furnished,1847,1372,1192,1,10,Open,Gated Community,2010.0,15,South-East,9,True,MMR-RERA-8934-65,19.155252,72.77805,31410000
HP00359,Pune,Kharadi,Apartment,4,4.0,1.0,Unfurnished,2325,1828,1587,1,3,None,Low Rise,2021.0,4,North-West,5,True,PUN-RERA-2501-79,18.467486,73.932148,19640000
HP00066,Pune,Hinjawadi,Independent House,4,4.0,1.0,Unfurnished,3690,2707,2397,1,2,None,Standalone Building,2018.0,7,West,7,True,PUN-RERA-8392-24,18.580095,73.893759,30420000
HP01942,Ahmedabad,Bopal,Apartment,3,3.0,1.0,Unfurnished,2466,2054,1856,9,11,Stilt,Mid Rise,2011.0,14,North,8,False,,22.949614,72.444435,11010000
HP02177,Hyderabad,Kukatpally,Apartment,3,3.0,2.0,Semi-Furnished,1672,1363,1187,12,23,Open,High Rise,2016.0,9,South-East,8,True,HYD-RERA-3450-88,17.4606,78.496073,12010000
HP01983,MMR,Andheri West,Apartment,3,4.0,1.0,Semi-Furnished,2220,1724,1471,12,12,Covered,Mid Rise,2010.0,15,South,9,True,MMR-RERA-2531-32,19.242084,72.925388,38200000
HP01570,Ahmedabad,Prahlad Nagar,Independent House,3,3.0,1.0,Furnished,2175,1698,1504,3,5,None,Low Rise,2007.0,18,North-West,3,True,AHM-RERA-5277-66,22.998838,72.443866,9650000
HP01454,Hyderabad,Gachibowli,Apartment,3,3.0,3.0,Semi-Furnished,2094,1767,1540,1,4,Open,Low Rise,2025.0,0,West,4,True,HYD-RERA-1850-63,17.252297,78.380089,18910000
HP01958,Ahmedabad,Bopal,Apartment,2,2.0,1.0,Unfurnished,1140,966,827,2,5,Covered,Standalone Building,1993.0,32,South-West,7,True,AHM-RERA-2786-42,22.971948,72.598926,5520000
HP00057,Hyderabad,Manikonda,Apartment,2,3.0,1.0,Unfurnished,1390,1152,992,2,2,None,Standalone Building,2019.0,6,North-West,6,False,,17.484491,78.372252,11430000
HP01867,Pune,Wakad,Penthouse,3,3.0,1.0,Unfurnished,1590,1226,1039,7,29,Basement,High Rise,2010.0,15,North-East,6,True,PUN-RERA-8062-49,18.459955,73.813514,15400000
HP01538,Ahmedabad,Bopal,Studio,0,2.0,0.0,Unfurnished,547,405,353,9,15,Basement,High Rise,2024.0,1,North-East,9,False,,23.010087,72.697138,3180000
HP00280,MMR,Powai,Independent House,3,3.0,2.0,Unfurnished,2104,1524,1237,0,2,Stilt,Low Rise,2018.0,7,North,4,True,MMR-RERA-7971-27,18.979251,72.949512,27030000
HP02301,Bengaluru,HSR Layout,Apartment,1,2.0,2.0,Furnished,966,772,674,11,39,,High Rise,2019.0,6,South,6,True,BEN-RERA-8699-77,12.927524,77.591174,10310000
HP02255,Delhi NCR,Ghaziabad-Indirapuram,Apartment,1,1.0,1.0,Semi-Furnished,709,561,497,7,9,Open,Mid Rise,2013.0,12,North-West,4,False,,28.525904,77.434436,6280000
HP01931,MMR,Goregaon East,Apartment,2,3.0,1.0,Furnished,1630,1381,1181,1,10,Open,Gated Community,2022.0,3,South-East,9,True,MMR-RERA-7249-40,19.065598,72.78283,23350000
HP01170,Kolkata,Tollygunge,Apartment,1,2.0,2.0,Unfurnished,1045,809,717,2,3,Open,Standalone Building,2017.0,8,East,7,True,KOL-RERA-5304-14,22.548352,88.316746,8160000
HP02364,Hyderabad,Madhapur,Apartment,4,5.0,3.0,Semi-Furnished,3040,2576,2171,2,2,Covered,Standalone Building,2001.0,24,South,8,False,,17.525648,78.363454,22550000
HP01680,Hyderabad,Manikonda,Apartment,3,3.0,2.0,Unfurnished,1575,1258,1094,17,29,Basement,High Rise,1993.0,32,South,9,True,HYD-RERA-9615-92,17.522885,78.305894,11440000
HP01542,Delhi NCR,Faridabad-Sector 21,Row House,2,3.0,2.0,Furnished,1364,1059,866,3,6,Basement,Gated Community,2009.0,16,North-West,9,True,DEL-RERA-1586-26,28.372822,77.295171,10910000
HP00261,Hyderabad,Kukatpally,Villa,6,6.0,2.0,Unfurnished,3357,2817,2351,0,1,Covered,Bungalow,2014.0,11,North,8,True,HYD-RERA-7379-45,17.316691,78.49906,27830000
HP00969,Bengaluru,Electronic City,Villa,4,4.0,1.0,Semi-Furnished,3098,2285,1975,2,10,Covered,Gated Community,2021.0,4,South-West,5,True,BEN-RERA-4197-43,,77.753403,31520000
HP02049,Chennai,T Nagar,Apartment,3,3.0,1.0,Unfurnished,2127,1612,1372,11,11,Covered,Mid Rise,2003.0,22,South-East,8,True,CHE-RERA-8999-76,12.902839,80.312263,19350000
HP01360,Bengaluru,Koramangala,Apartment,4,5.0,1.0,Unfurnished,2960,2503,2207,6,7,Covered,Mid Rise,2020.0,5,East,9,True,BEN-RERA-1742-25,12.836214,77.608862,25040000
HP00782,Chennai,Anna Nagar,Apartment,1,2.0,2.0,Furnished,1162,923,789,3,5,None,Standalone Building,2011.0,14,North,8,False,,13.049639,80.236295,10100000
HP01596,Chennai,T Nagar,Apartment,4,5.0,1.0,Unfurnished,3514,2769,2441,1,8,Covered,Gated Community,2006.0,19,South,7,True,CHE-RERA-2358-10,13.055248,80.210848,26820000
HP00705,Ahmedabad,Maninagar,Studio,0,1.0,1.0,Semi-Furnished,671,533,466,9,9,Covered,Mid Rise,2025.0,0,North,7,False,,22.995343,72.484053,3150000
HP01460,Bengaluru,Hebbal,Apartment,2,2.0,2.0,Furnished,1182,950,864,16,27,Covered,High Rise,2018.0,7,North-East,6,True,BEN-RERA-1922-69,12.887442,77.53283,10800000
HP00493,Chennai,Velachery,Row House,3,3.0,1.0,Semi-Furnished,2329,1818,1442,0,3,Open,Bungalow,2021.0,4,North-West,5,False,,12.986111,80.255981,23110000
HP01407,MMR,Mulund,Apartment,2,3.0,2.0,Unfurnished,1590,1220,1046,3,6,Stilt,Mid Rise,2012.0,13,South,5,True,MMR-RERA-1649-55,19.266033,72.864919,21080000
HP01828,Bengaluru,Sarjapur Road,Penthouse,5,6.0,3.0,Unfurnished,3693,2880,2271,7,27,Covered,High Rise,2023.0,2,South-West,6,False,,13.072689,77.648447,44850000
HP02042,Hyderabad,Manikonda,Apartment,2,2.0,2.0,Unfurnished,1836,1386,1254,35,38,Covered,High Rise,2016.0,9,North-West,6,True,HYD-RERA-1030-65,17.250549,78.455941,14150000
HP00811,Delhi NCR,Ghaziabad-Indirapuram,Apartment,3,4.0,3.0,Unfurnished,1598,1292,1175,3,10,Covered,Mid Rise,2009.0,16,North-East,10,True,DEL-RERA-2796-70,28.380819,77.38759,14240000
HP01117,Pune,Wakad,Penthouse,5,5.0,1.0,Unfurnished,3949,2862,2267,19,36,None,High Rise,2009.0,16,East,6,True,PUN-RERA-9312-32,18.623985,73.860781,35510000
HP00757,Pune,Hinjawadi,Apartment,2,3.0,2.0,Unfurnished,1129,888,777,4,17,Basement,High Rise,2012.0,13,West,7,True,PUN-RERA-1591-38,18.593034,73.892163,9660000
HP01655,Bengaluru,Whitefield,Row House,3,4.0,3.0,Semi-Furnished,2615,2080,1703,0,4,Covered,Standalone Building,2024.0,1,South,5,False,,13.082229,77.711083,26250000
HP01486,Ahmedabad,Bodakdev,Apartment,3,4.0,2.0,Furnished,1527,1171,1058,4,6,,Gated Community,2003.0,22,South-West,9,True,AHM-RERA-7586-39,22.908239,72.411906,7790000
HP00267,Ahmedabad,Vastrapur,Studio,0,1.0,1.0,Furnished,580,460,412,8,11,Covered,Mid Rise,2016.0,9,North-West,5,True,AHM-RERA-5471-24,22.970401,72.483812,2520000
HP01031,Bengaluru,Koramangala,Row House,1,2.0,3.0,Unfurnished,1046,772,662,6,11,Covered,Gated Community,2017.0,8,North-West,7,False,,13.02347,77.556177,10330000
HP01568,MMR,Goregaon East,Apartment,1,2.0,3.0,Furnished,830,679,610,1,5,None,Standalone Building,2015.0,10,West,6,False,,19.234793,72.922399,13190000
HP02254,Kolkata,Rajarhat,Penthouse,5,5.0,1.0,Semi-Furnished,3251,2505,1978,2,15,Open,High Rise,2011.0,14,North-West,7,True,KOL-RERA-6158-66,22.496518,88.437017,32050000
HP01449,Hyderabad,Kukatpally,Apartment,2,3.0,,Furnished,1330,1002,802,3,23,Open,High Rise,2025.0,0,West,5,True,HYD-RERA-4756-37,17.481039,78.573844,11600000
HP01665,Kolkata,Rajarhat,Row House,3,4.0,1.0,Semi-Furnished,1695,1292,1111,0,2,Covered,Bungalow,2016.0,9,,5,False,,22.501169,88.335843,13390000
HP01605,Kolkata,Behala,Villa,3,3.0,3.0,Semi-Furnished,2604,1860,1587,2,5,Open,Standalone Building,2011.0,14,South-East,6,True,KOL-RERA-7784-13,22.491234,88.316171,22960000
HP00128,Ahmedabad,Satellite,Apartment,2,2.0,1.0,Unfurnished,1217,903,771,4,5,Covered,Standalone Building,2008.0,17,West,4,True,AHM-RERA-2823-91,23.108264,72.501867,5680000
HP01857,Bengaluru,Yelahanka,Independent House,3,4.0,1.0,Semi-Furnished,2254,1742,1469,0,1,Covered,Bungalow,2013.0,12,North-East,7,False,,13.02955,77.518375,19490000
HP01647,Kolkata,New Town,Apartment,2,3.0,1.0,Semi-Furnished,1655,1264,1080,7,31,Basement,High Rise,2003.0,22,South,9,True,KOL-RERA-6755-89,22.462447,88.336333,12710000
HP00712,MMR,Goregaon East,Apartment,2,3.0,2.0,Semi-Furnished,1988,1537,1284,2,4,Stilt,Standalone Building,2018.0,7,South-East,6,False,,18.960293,72.804878,35190000
HP01619,Delhi NCR,Gurugram-Sector 56,Villa,4,5.0,1.0,Unfurnished,2516,2027,1634,0,3,Open,Low Rise,2014.0,11,West,4,True,DEL-RERA-3330-37,28.674737,77.138831,27010000
HP00195,MMR,Bandra West,Penthouse,4,5.0,1.0,Unfurnished,3975,2939,2533,21,25,Covered,High Rise,1999.0,26,East,8,True,MMR-RERA-3011-98,19.272784,72.915915,79500000
HP00575,Delhi NCR,Ghaziabad-Indirapuram,Apartment,1,1.0,2.0,Semi-Furnished,694,568,512,6,23,Open,High Rise,,10,East,9,True,DEL-RERA-6922-74,28.692985,77.470583,6190000
HP01404,Hyderabad,Kondapur,Apartment,3,3.0,1.0,,2670,2021,1743,7,9,Open,Gated Community,2013.0,12,South-West,8,True,HYD-RERA-8039-69,17.315641,78.305035,17210000
HP00250,Chennai,T Nagar,Apartment,2,3.0,,Semi-Furnished,1675,1315,1110,33,35,Basement,High Rise,2017.0,8,North-East,6,False,,13.195506,80.15052,14400000
HP01335,Chennai,Sholinganallur,Apartment,1,2.0,1.0,Furnished,998,739,639,7,7,Covered,Mid Rise,2016.0,9,North,7,True,CHE-RERA-5813-74,12.975156,80.212583,7520000
HP02041,Hyderabad,Kukatpally,Villa,4,5.0,1.0,Unfurnished,3497,2682,2414,0,2,Covered,Bungalow,2019.0,6,North-West,6,False,,17.404309,78.594254,32900000
HP02074,Chennai,Velachery,Villa,4,4.0,1.0,Semi-Furnished,2795,2269,2006,2,5,Stilt,Low Rise,2006.0,19,West,7,True,CHE-RERA-2671-87,13.057604,80.241715,31030000
HP01219,MMR,Powai,Independent House,3,4.0,1.0,Furnished,2524,2117,1604,0,1,Open,Bungalow,2022.0,3,West,6,True,MMR-RERA-6074-25,19.078971,72.942528,44720000
HP00448,Chennai,Adyar,Apartment,2,2.0,1.0,Unfurnished,1745,1392,1265,5,8,Open,Mid Rise,2021.0,4,West,6,True,CHE-RERA-8061-35,13.054175,80.327547,16620000
HP01138,Delhi NCR,Ghaziabad-Indirapuram,Villa,5,5.0,1.0,Unfurnished,4181,3543,2908,0,1,Covered,Bungalow,2025.0,0,North-East,5,True,DEL-RERA-8030-72,28.634841,77.312883,44660000
HP02244,MMR,Navi Mumbai-Kharghar,Apartment,1,2.0,3.0,Furnished,1007,778,685,1,6,Stilt,Mid Rise,2023.0,2,South-East,8,True,MMR-RERA-2050-36,18.913206,72.823684,19560000
HP00776,Ahmedabad,Bopal,Apartment,2,2.0,2.0,Semi-Furnished,1450,1137,992,9,9,Covered,Mid Rise,2015.0,10,South-West,10,True,AHM-RERA-2901-40,22.938698,72.515228,6690000
HP01886,MMR,Navi Mumbai-Kharghar,Apartment,2,2.0,1.0,Furnished,1467,1230,1050,4,9,,Mid Rise,2007.0,18,West,11,True,MMR-RERA-3657-46,19.064883,72.843595,21140000
HP01362,Ahmedabad,Vastrapur,Penthouse,3,3.0,1.0,Unfurnished,2463,2068,1650,6,32,Covered,High Rise,2005.0,20,North-East,6,True,AHM-RERA-2715-34,23.099447,72.544297,14730000
HP00436,Pune,Baner,Independent House,4,5.0,1.0,Furnished,2215,1681,1438,0,3,,Bungalow,2025.0,0,North-East,6,True,PUN-RERA-4751-88,18.51913,73.868624,18900000
HP01557,Kolkata,Rajarhat,Studio,0,1.0,0.0,Semi-Furnished,732,542,467,7,10,Open,Mid Rise,1998.0,27,North-West,6,True,KOL-RERA-8476-86,22.474187,88.427224,4560000
HP02132,Chennai,Anna Nagar,Apartment,4,4.0,3.0,Furnished,3742,2897,2521,5,10,None,Mid Rise,2014.0,11,South-West,7,True,CHE-RERA-2151-94,12.965518,80.228304,35090000
HP01481,Bengaluru,Sarjapur Road,Apartment,3,4.0,1.0,Unfurnished,1704,1380,1227,2,3,Covered,Low Rise,2005.0,20,South-East,5,False,,12.806958,77.531583,13050000
HP01897,Hyderabad,Manikonda,Apartment,3,4.0,2.0,Furnished,1717,1380,1200,7,10,Basement,Gated Community,2010.0,15,North-East,10,False,,17.506709,78.519078,13500000
HP00025,Kolkata,Behala,Apartment,3,4.0,1.0,Furnished,2088,1717,1442,7,9,Covered,Mid Rise,2009.0,16,South,7,True,KOL-RERA-4825-89,,88.390499,15000000
HP02239,MMR,Vile Parle,Villa,3,4.0,3.0,,2748,2197,1874,0,1,Covered,Bungalow,2011.0,14,North,7,True,MMR-RERA-9353-90,19.110577,72.873277,41250000
HP00041,Hyderabad,Kukatpally,Studio,0,1.0,1.0,Furnished,515,411,374,18,23,Covered,High Rise,2007.0,18,South-West,8,True,HYD-RERA-2825-63,17.448556,78.55515,3810000
HP00563,Kolkata,Behala,Apartment,3,4.0,2.0,Furnished,2798,2271,1859,3,5,None,Standalone Building,2023.0,2,North-West,6,True,KOL-RERA-1492-85,22.450029,88.438777,25480000
HP00771,Hyderabad,Kondapur,Apartment,1,2.0,1.0,Semi-Furnished,1002,799,710,1,5,Open,Standalone Building,2022.0,3,South,6,True,HYD-RERA-5822-50,17.42855,78.517505,8430000
HP00944,Kolkata,New Town,Studio,0,2.0,0.0,Semi-Furnished,710,577,486,1,12,Covered,Mid Rise,1991.0,34,North,7,False,,22.621806,88.460526,4780000
HP02215,Ahmedabad,Satellite,Independent House,6,6.0,3.0,Semi-Furnished,6067,4547,3969,0,5,Covered,Low Rise,2016.0,9,West,8,True,AHM-RERA-9827-38,23.059461,72.456817,31290000
HP00558,Ahmedabad,Bopal,Row House,3,3.0,3.0,Unfurnished,1707,1314,1119,0,1,Covered,Bungalow,2022.0,3,South,6,True,AHM-RERA-8717-13,23.08561,72.444562,9290000
HP01963,Bengaluru,Hebbal,Apartment,3,3.0,2.0,Unfurnished,1376,1166,1060,16,39,Covered,High Rise,2008.0,17,South-West,8,True,BEN-RERA-7002-64,13.080711,77.774498,12010000
HP01785,MMR,Powai,Apartment,1,2.0,1.0,Semi-Furnished,878,688,601,11,12,Stilt,Gated Community,2007.0,18,North-East,9,True,MMR-RERA-2844-38,18.940115,72.90402,14830000
HP00676,Bengaluru,Banashankari,Apartment,2,2.0,1.0,Semi-Furnished,1298,1061,910,4,6,Covered,Gated Community,2009.0,16,West,6,False,,12.842365,77.529569,10880000
HP00928,Delhi NCR,Faridabad-Sector 21,Apartment,2,2.0,2.0,Semi-Furnished,1035,816,741,23,37,,High Rise,2024.0,1,West,7,True,DEL-RERA-5351-39,28.719288,77.166159,9670000
HP01013,Pune,Baner,Apartment,2,2.0,2.0,Semi-Furnished,1161,946,786,4,8,Covered,Mid Rise,2025.0,0,North,11,True,PUN-RERA-5214-23,18.461816,73.881879,10210000
HP01277,Pune,Kharadi,Penthouse,4,4.0,1.0,Unfurnished,3921,2951,2451,2,14,Covered,High Rise,2017.0,8,West,9,True,PUN-RERA-4417-30,18.450478,73.757711,43800000
HP00504,Chennai,Anna Nagar,Independent House,3,4.0,2.0,Unfurnished,1690,1384,1112,0,3,Covered,Low Rise,2011.0,14,North-East,5,True,CHE-RERA-7664-67,13.07814,80.186702,12660000
HP02043,Kolkata,Tollygunge,Apartment,3,3.0,2.0,Semi-Furnished,1541,1306,1157,31,31,None,High Rise,2015.0,10,North-East,8,True,KOL-RERA-8182-20,22.497393,88.493088,10870000
HP01988,Hyderabad,Kukatpally,Apartment,2,2.0,1.0,Furnished,1287,1003,884,28,28,Stilt,High Rise,2025.0,0,East,10,True,HYD-RERA-7322-76,17.361822,78.424475,13360000
HP00007,Delhi NCR,Noida-Sector 62,Apartment,3,3.0,2.0,Furnished,1595,1260,1035,3,27,Stilt,High Rise,2025.0,0,West,9,True,DEL-RERA-5858-58,28.352528,77.279468,15530000
HP01829,Delhi NCR,,Independent House,2,3.0,3.0,Unfurnished,1605,1284,1071,0,2,Open,Bungalow,2018.0,7,North-West,4,True,DEL-RERA-1016-23,28.438843,77.204157,12720000
HP02164,Hyderabad,Kondapur,Independent House,4,4.0,2.0,Semi-Furnished,3498,2545,2153,0,2,Stilt,Bungalow,2021.0,4,South-West,9,True,HYD-RERA-9672-43,17.268413,78.540465,25840000
HP01706,Hyderabad,Kondapur,Independent House,3,3.0,1.0,Furnished,1709,1349,1167,2,4,Covered,Standalone Building,2002.0,23,East,8,True,HYD-RERA-7781-55,17.448985,78.558395,13000000
HP00881,Kolkata,New Town,Apartment,2,2.0,2.0,Unfurnished,1570,1274,1104,7,7,Covered,Mid Rise,2010.0,15,,7,True,KOL-RERA-9733-26,22.592467,88.437867,10810000
HP02184,Kolkata,Behala,Apartment,2,3.0,1.0,Semi-Furnished,1162,919,778,0,4,None,Standalone Building,2010.0,15,East,5,True,KOL-RERA-4891-58,22.538965,88.353399,8390000
HP00279,Kolkata,Behala,Apartment,2,2.0,1.0,Semi-Furnished,1664,1335,1138,5,8,Covered,Mid Rise,2023.0,2,South,5,False,,22.484703,88.466549,13160000
HP00171,Ahmedabad,Satellite,Villa,3,3.0,1.0,Semi-Furnished,2166,1610,1351,3,4,Open,Standalone Building,2017.0,8,North-West,7,True,AHM-RERA-9603-20,23.074493,72.563698,13440000
HP01467,MMR,Mulund,Independent House,2,2.0,2.0,Furnished,1224,984,765,2,10,Basement,Gated Community,2017.0,8,South-East,8,False,,19.16665,72.872858,20140000
HP00336,Delhi NCR,Faridabad-Sector 21,Apartment,2,2.0,2.0,Unfurnished,1293,1037,871,7,9,Covered,Mid Rise,2020.0,5,North-East,10,True,DEL-RERA-8003-21,28.642034,77.353511,12440000
HP00728,Pune,Hinjawadi,Apartment,2,3.0,1.0,Furnished,1348,1058,895,3,3,Open,Standalone Building,2023.0,2,South-West,7,True,PUN-RERA-5183-59,18.499017,73.826047,12480000
HP01037,Delhi NCR,Gurugram-DLF Phase 3,Apartment,4,4.0,1.0,Semi-Furnished,3123,2401,2032,20,34,Covered,High Rise,2016.0,9,West,7,True,DEL-RERA-3544-67,28.571449,76.960507,26730000
HP00762,Chennai,Porur,Apartment,2,2.0,1.0,Furnished,1090,876,772,15,27,Open,High Rise,2018.0,7,South-East,7,False,,12.975422,80.25827,10070000
HP01291,Ahmedabad,Bodakdev,Apartment,2,2.0,1.0,Unfurnished,1810,1420,1271,6,11,Open,Mid Rise,2018.0,7,South-West,8,True,AHM-RERA-9868-81,23.069869,72.477509,9740000
HP00274,MMR,Thane West,Independent House,3,3.0,2.0,Unfurnished,2789,2130,1823,0,1,Covered,Bungalow,2002.0,23,North,7,False,,19.288819,72.904876,35290000
HP01427,Ahmedabad,Vastrapur,Independent House,4,5.0,1.0,Unfurnished,2646,2101,1776,4,5,Open,Low Rise,2014.0,11,North-East,5,True,AHM-RERA-4431-18,,72.535003,11850000
HP00897,Pune,Baner,Independent House,4,5.0,2.0,Unfurnished,3371,2590,2355,1,3,Stilt,Standalone Building,2018.0,7,South,8,True,PUN-RERA-3118-66,18.523285,73.864727,23640000
HP00938,Delhi NCR,Ghaziabad-Indirapuram,Independent House,4,5.0,2.0,Semi-Furnished,3215,2519,2078,0,1,Covered,Bungalow,2021.0,4,East,4,False,,28.55622,77.205013,27820000
HP00653,Pune,Baner,Independent House,4,5.0,1.0,Semi-Furnished,3129,2623,2280,9,9,Covered,Gated Community,1997.0,28,West,7,True,PUN-RERA-9005-57,18.501903,73.817236,21380000
HP00291,,Bopal,Apartment,3,3.0,2.0,Unfurnished,2496,2016,1773,6,34,Basement,High Rise,2015.0,10,East,6,True,AHM-RERA-6232-86,22.943407,72.694288,11870000
HP01012,Kolkata,Rajarhat,Apartment,1,2.0,1.0,Unfurnished,925,712,601,8,22,Stilt,High Rise,2015.0,10,,9,True,KOL-RERA-2621-47,22.61936,88.445834,6580000
HP00649,MMR,,Studio,0,2.0,1.0,Furnished,594,503,451,7,17,Basement,High Rise,2025.0,0,North-West,8,True,MMR-RERA-3038-53,19.185326,72.762989,9130000
HP01030,Bengaluru,Electronic City,Apartment,2,2.0,1.0,Unfurnished,1564,1247,1059,11,12,Covered,Mid Rise,2008.0,17,South-East,10,False,,13.110094,77.552232,16720000
HP01757,Bengaluru,HSR Layout,Penthouse,5,5.0,3.0,Furnished,4031,3237,2721,4,29,Covered,High Rise,2018.0,7,South-West,8,False,,13.007427,77.739671,48370000
HP00874,MMR,Bandra West,Apartment,2,2.0,3.0,Unfurnished,1396,1071,955,2,2,Open,Standalone Building,2019.0,6,North,6,True,MMR-RERA-2752-85,18.950731,72.761071,26160000
HP01855,Delhi NCR,Ghaziabad-Indirapuram,Apartment,1,1.0,1.0,Furnished,904,766,677,2,4,Open,Standalone Building,2008.0,17,North-East,4,True,DEL-RERA-4416-14,28.334715,77.227493,7390000
HP00929,Delhi NCR,Faridabad-Sector 21,Independent House,4,4.0,2.0,,3082,2479,2070,3,5,Covered,Low Rise,2003.0,22,,4,True,DEL-RERA-2846-54,28.392444,76.944677,27070000
HP00809,Hyderabad,Gachibowli,Penthouse,3,3.0,1.0,Semi-Furnished,2243,1764,1480,20,21,Covered,High Rise,2009.0,16,West,4,True,HYD-RERA-6388-61,17.335153,78.439664,20590000
HP02354,Delhi NCR,Gurugram-DLF Phase 3,Apartment,4,5.0,2.0,Unfurnished,2062,1617,1470,4,5,,Standalone Building,2011.0,14,North-West,6,True,DEL-RERA-8427-33,28.72453,77.137638,18960000
HP01946,Ahmedabad,Maninagar,Apartment,2,3.0,3.0,Unfurnished,1201,939,840,15,15,Covered,High Rise,2012.0,13,East,10,True,AHM-RERA-7774-37,23.120168,72.652541,6260000
