ListingID,City,Locality,PropertyType,BHK,Bathrooms,Balconies,Furnishing,SuperBuiltUpArea_sqft,BuiltUpArea_sqft,CarpetArea_sqft,Floor,TotalFloors,Parking,BuildingType,YearBuilt,AgeYears,Facing,AmenitiesCount,IsRERARegistered,RERAID,Latitude,Longitude,Price_INR
HP00051,Hyderabad,Kondapur,Row House,3,4.0,2.0,Unfurnished,2469,1939,1640,2,3,Open,Standalone Building,2019.0,6,South,6,True,HYD-RERA-9595-18,17.441231,78.443938,19010000
HP00854,Pune,Baner,Apartment,3,3.0,2.0,Unfurnished,1793,1398,1237,2,7,Basement,Gated Community,2025.0,0,North-West,9,True,PUN-RERA-2713-22,18.572423,73.91184,16140000
HP01983,Chennai,T Nagar,Apartment,2,2.0,1.0,Semi-Furnished,1737,1423,1245,3,5,Stilt,Low Rise,2007.0,18,North-East,6,True,CHE-RERA-4477-65,13.061749,80.284427,14530000
HP01824,Bengaluru,Koramangala,Apartment,3,4.0,,Unfurnished,2220,1881,1668,2,2,Covered,Standalone Building,2009.0,16,South-East,5,False,,13.135341,77.675599,19620000
HP00834,Bengaluru,Banashankari,Independent House,4,5.0,2.0,Semi-Furnished,3997,3134,2566,0,3,Covered,Bungalow,2020.0,5,South-East,6,True,BEN-RERA-8775-38,12.804207,77.667141,31250000
HP01116,Chennai,Sholinganallur,Apartment,2,2.0,1.0,Unfurnished,1415,1173,1035,6,11,Basement,Gated Community,2023.0,2,South-East,9,True,CHE-RERA-8154-26,13.178607,80.265663,13350000
HP01167,Delhi NCR,Gurugram-Sector 56,Independent House,3,4.0,2.0,Semi-Furnished,2600,2109,1645,7,11,Stilt,Gated Community,2008.0,17,East,5,False,,28.592918,77.39346,20530000
HP01907,Pune,Baner,Apartment,2,3.0,1.0,Unfurnished,1519,1170,1004,23,33,Covered,High Rise,1994.0,31,South-West,7,True,PUN-RERA-1985-46,18.593376,73.813404,11120000
HP00972,Kolkata,New Town,Apartment,1,2.0,2.0,Semi-Furnished,1006,777,706,7,9,Basement,Mid Rise,2014.0,11,West,8,False,,22.537411,88.409423,8520000
HP00400,Bengaluru,Hebbal,Row House,2,3.0,1.0,Furnished,1461,1066,942,0,2,Covered,Bungalow,2016.0,9,East,7,True,BEN-RERA-7669-45,12.825426,77.493293,14650000
HP00020,Chennai,T Nagar,Apartment,3,3.0,1.0,Semi-Furnished,2724,2141,1852,20,26,Covered,High Rise,2017.0,8,West,7,True,CHE-RERA-6650-18,13.087109,80.224875,23170000
HP00685,Hyderabad,Madhapur,Penthouse,3,3.0,1.0,Unfurnished,1834,1434,1224,22,26,Basement,High Rise,2013.0,12,East,7,True,HYD-RERA-9844-96,17.418288,78.466929,18080000
HP00036,Delhi NCR,Noida-Sector 76,Apartment,2,3.0,1.0,Semi-Furnished,1766,1373,1248,4,9,Basement,Gated Community,2025.0,0,West,8,True,DEL-RERA-8401-87,28.392992,77.002515,16650000
HP02295,Delhi NCR,Gurugram-DLF Phase 3,Apartment,4,5.0,1.0,Unfurnished,3331,2655,2349,2,2,Stilt,Standalone Building,2024.0,1,East,6,True,DEL-RERA-8199-60,28.334143,77.09629,30690000
HP00525,Pune,Wakad,Apartment,3,4.0,2.0,Semi-Furnished,2387,1832,1567,4,12,Basement,Mid Rise,2010.0,15,South-West,7,False,,18.572073,,22750000
HP00921,Bengaluru,Yelahanka,Apartment,2,2.0,3.0,Unfurnished,1081,844,729,0,4,Open,Standalone Building,2006.0,19,South,5,True,BEN-RERA-1487-55,12.94819,77.689379,9140000
HP01842,Ahmedabad,Bodakdev,Studio,0,2.0,0.0,Semi-Furnished,842,642,542,8,19,Covered,High Rise,2017.0,8,South,7,False,,22.949484,72.40199,3510000
HP01891,Pune,Kothrud,Apartment,3,4.0,1.0,Semi-Furnished,1694,1309,1190,3,26,Covered,High Rise,2025.0,0,East,8,False,,18.567881,73.903188,15160000
HP00538,Bengaluru,Koramangala,Independent House,3,3.0,2.0,Semi-Furnished,1870,1431,1207,0,2,Open,Bungalow,2021.0,4,South,5,False,,13.056902,77.455133,14030000
HP01706,Bengaluru,Marathahalli,Row House,3,3.0,1.0,Furnished,2670,2230,1844,2,2,Covered,Standalone Building,2025.0,0,South-East,6,True,BEN-RERA-8536-75,12.90401,77.609455,27580000
HP02312,Kolkata,,Apartment,2,3.0,3.0,Unfurnished,1175,993,815,24,35,Covered,High Rise,2017.0,8,South-East,11,True,KOL-RERA-5380-94,22.58004,88.46139,10050000
HP00246,Pune,Kharadi,Apartment,3,3.0,1.0,Semi-Furnished,2736,2138,1867,5,6,Covered,Gated Community,2005.0,20,West,7,True,PUN-RERA-8665-81,18.563651,73.821659,19000000
HP00785,Delhi NCR,Gurugram-DLF Phase 3,Studio,0,2.0,1.0,Unfurnished,496,386,327,10,29,Basement,High Rise,2018.0,7,South,8,True,DEL-RERA-4111-13,28.676029,77.25774,3960000
HP01410,Chennai,Anna Nagar,Apartment,3,3.0,1.0,Unfurnished,2873,2215,1835,1,25,Covered,High Rise,2021.0,4,West,8,True,CHE-RERA-8995-62,12.970872,80.156996,26890000
HP00155,Pune,Aundh,Apartment,2,2.0,2.0,Unfurnished,1268,1030,936,4,30,Covered,High Rise,2009.0,16,South-West,7,True,PUN-RERA-9652-81,18.544335,73.862205,10350000
HP01687,Hyderabad,Gachibowli,Row House,3,3.0,2.0,Semi-Furnished,1778,1443,1187,3,4,Open,Standalone Building,2004.0,21,North-West,5,True,HYD-RERA-6892-21,17.508336,78.410367,14270000
HP00626,Kolkata,Jadavpur,Apartment,3,4.0,1.0,Semi-Furnished,1722,1459,1237,9,10,Basement,Gated Community,2012.0,13,North-West,4,True,KOL-RERA-7382-36,22.586948,88.494231,13960000
HP02269,Chennai,Porur,Row House,2,2.0,1.0,Furnished,1504,1171,987,2,12,Basement,Gated Community,2025.0,0,North-East,7,True,CHE-RERA-6166-38,13.020434,80.233796,17510000
HP01347,Ahmedabad,Satellite,Independent House,4,4.0,1.0,Furnished,2496,1793,1533,6,6,Covered,Gated Community,2021.0,4,West,10,True,AHM-RERA-9864-91,23.051024,72.51622,14670000
HP00570,Bengaluru,HSR Layout,Row House,2,3.0,2.0,Semi-Furnished,1363,1022,847,3,9,Basement,Gated Community,2023.0,2,West,9,True,BEN-RERA-7749-57,13.004673,77.689701,14890000
HP01759,Bengaluru,Hebbal,Independent House,4,4.0,1.0,Semi-Furnished,3574,2816,2308,0,3,Basement,Bungalow,2009.0,16,East,6,True,BEN-RERA-8255-37,12.857432,77.584891,23950000
HP01817,Chennai,Sholinganallur,Apartment,4,5.0,2.0,Semi-Furnished,3156,2410,2059,5,9,Covered,Gated Community,2025.0,0,South-East,10,True,CHE-RERA-2375-44,12.950814,80.312314,32390000
HP02066,Chennai,Anna Nagar,Apartment,2,2.0,2.0,Furnished,1037,842,736,10,11,Covered,Gated Community,2010.0,15,,6,True,CHE-RERA-5642-29,13.055146,80.220514,10020000
HP00128,Hyderabad,Madhapur,Apartment,4,5.0,2.0,Unfurnished,2982,2449,2039,3,40,Covered,High Rise,2013.0,12,North,8,True,HYD-RERA-6982-30,17.336348,78.557917,21270000
HP02346,Chennai,OMR,Villa,4,5.0,1.0,Unfurnished,3406,2643,2403,0,3,Covered,Standalone Building,2020.0,5,West,7,True,CHE-RERA-7926-81,13.062869,,34640000
HP02007,Chennai,T Nagar,Apartment,2,3.0,2.0,Semi-Furnished,1078,862,768,2,5,Stilt,Standalone Building,2012.0,13,South-West,8,True,CHE-RERA-2926-21,13.10843,80.287359,8520000
HP00981,Ahmedabad,Maninagar,Studio,0,1.0,0.0,Unfurnished,509,394,353,6,34,Open,High Rise,2013.0,12,South,7,True,AHM-RERA-8023-42,22.970646,72.401824,2450000
HP00191,MMR,Andheri West,Apartment,2,2.0,1.0,Furnished,1794,1436,1270,3,7,Covered,Mid Rise,2006.0,19,North-West,8,True,MMR-RERA-6757-53,18.957851,72.795614,30210000
HP01140,Delhi NCR,Ghaziabad-Indirapuram,Independent House,5,6.0,1.0,Unfurnished,4964,3650,3241,0,1,Stilt,Bungalow,1999.0,26,East,7,False,,28.51684,76.935631,37470000
HP00993,Chennai,Adyar,Independent House,4,4.0,2.0,Semi-Furnished,2678,2121,1850,3,4,None,Low Rise,2004.0,21,South-East,5,True,CHE-RERA-1228-88,13.028208,80.194183,21300000
HP00700,Kolkata,Tollygunge,Independent House,6,6.0,2.0,Semi-Furnished,4572,3491,3098,1,2,Covered,Standalone Building,2023.0,2,East,9,True,KOL-RERA-8621-79,22.632698,,32950000
HP00607,Delhi NCR,Gurugram-DLF Phase 3,Independent House,3,3.0,2.0,Semi-Furnished,2623,1986,1791,2,5,Covered,Standalone Building,2009.0,16,South,8,True,DEL-RERA-2259-48,,77.054427,22970000
HP00181,Delhi NCR,Noida-Sector 62,Independent House,3,4.0,1.0,Unfurnished,2060,1606,1282,1,4,Stilt,Low Rise,2020.0,5,West,5,True,DEL-RERA-9547-35,28.393459,77.115374,15880000
HP00302,MMR,Thane West,Villa,3,4.0,2.0,Unfurnished,2445,1931,1595,0,3,Covered,Bungalow,2018.0,7,East,8,True,MMR-RERA-4054-45,19.226216,72.811502,45470000
HP01061,Kolkata,New Town,Apartment,3,4.0,1.0,Furnished,2147,1761,1551,0,3,Covered,Standalone Building,2021.0,4,South-East,5,True,KOL-RERA-2251-35,22.486673,88.463562,17820000
HP02229,Ahmedabad,Satellite,Studio,0,2.0,1.0,Semi-Furnished,758,572,511,9,10,Stilt,Mid Rise,2009.0,16,North-West,6,True,AHM-RERA-6880-55,22.91111,72.694938,3730000
HP01070,Delhi NCR,Dwarka,Apartment,2,2.0,1.0,Semi-Furnished,1232,990,865,7,8,Basement,Mid Rise,2022.0,3,East,6,True,DEL-RERA-1786-22,28.472544,77.291273,13270000
HP01244,Ahmedabad,Maninagar,Apartment,1,2.0,,Semi-Furnished,831,621,535,0,4,None,Standalone Building,2025.0,0,North-West,8,True,AHM-RERA-1510-39,23.013183,72.648506,4370000
HP00017,MMR,Navi Mumbai-Kharghar,Penthouse,5,5.0,1.0,Semi-Furnished,3375,2605,2049,30,33,Stilt,High Rise,2007.0,18,South-East,7,True,MMR-RERA-2140-46,19.060281,72.802034,60060000
HP02349,Kolkata,New Town,Independent House,5,5.0,2.0,Unfurnished,5966,4811,3889,0,1,Stilt,Bungalow,2021.0,4,South-West,4,False,,22.530077,88.328083,47820000
HP00547,Chennai,Velachery,Studio,0,1.0,1.0,Furnished,637,528,464,4,7,Basement,Mid Rise,2009.0,16,North-East,7,True,CHE-RERA-7228-51,12.938398,80.191138,4610000
HP00659,Bengaluru,Hebbal,Villa,4,5.0,2.0,Furnished,3050,2415,1921,4,6,Covered,Gated Community,2001.0,24,North-East,5,False,,13.034208,77.661984,30220000
HP02134,Bengaluru,Sarjapur Road,Apartment,3,4.0,1.0,Furnished,1616,1315,1137,5,8,Basement,Mid Rise,2006.0,19,East,7,True,BEN-RERA-1995-86,12.866508,77.672735,13550000
HP02209,Hyderabad,Jubilee Hills,Row House,3,4.0,1.0,Semi-Furnished,2879,2302,1838,0,3,Basement,Bungalow,2008.0,17,South-West,8,True,HYD-RERA-2850-25,17.40734,78.351938,23340000
HP01505,MMR,Bandra West,Independent House,3,4.0,1.0,Semi-Furnished,2446,1889,1503,5,9,Basement,Gated Community,2019.0,6,East,6,True,MMR-RERA-5194-29,19.282581,72.77201,34530000
HP00960,Kolkata,,Studio,0,1.0,1.0,Semi-Furnished,693,575,490,10,22,Basement,High Rise,2025.0,0,North,8,False,,22.623694,88.388812,5100000
HP00798,Delhi NCR,Gurugram-Sector 56,Apartment,2,3.0,3.0,Unfurnished,1608,1278,1120,6,12,Covered,Mid Rise,2011.0,14,South,8,False,,28.45328,77.216747,14150000
HP00226,Bengaluru,Indiranagar,Apartment,4,5.0,,Unfurnished,2175,1657,1402,5,9,None,Mid Rise,2014.0,11,South,8,True,BEN-RERA-3147-89,12.838207,77.550856,18390000
HP02075,Hyderabad,Banjara Hills,Apartment,3,4.0,2.0,Semi-Furnished,2524,2008,1669,4,22,Covered,High Rise,2020.0,5,South,6,True,HYD-RERA-1863-96,17.385204,78.326621,21290000
HP01800,MMR,Thane West,Penthouse,4,5.0,2.0,Furnished,2632,2146,1786,25,34,None,High Rise,2025.0,0,East,8,True,MMR-RERA-6805-47,19.202419,72.821548,61110000
HP02335,Bengaluru,Koramangala,Apartment,3,3.0,1.0,Furnished,2343,1929,1714,5,6,Covered,Gated Community,2011.0,14,East,8,False,,12.996345,77.735851,19810000
HP02086,Pune,Hinjawadi,Apartment,3,4.0,2.0,Furnished,2338,1793,1540,6,9,Covered,Gated Community,2005.0,20,North,7,True,PUN-RERA-6763-74,18.504551,73.804935,17990000
HP01694,Delhi NCR,Gurugram-Sector 56,Apartment,2,2.0,3.0,Unfurnished,1296,1067,968,4,7,Covered,Gated Community,1999.0,26,North-West,8,True,DEL-RERA-3508-85,28.427632,77.011303,9600000
HP01046,Bengaluru,Koramangala,Row House,2,2.0,1.0,Semi-Furnished,1441,1124,854,2,9,Open,Gated Community,2009.0,16,North-West,6,True,BEN-RERA-6379-74,12.875547,77.480638,13610000
HP00470,Bengaluru,Indiranagar,Row House,2,2.0,2.0,Unfurnished,1449,1123,973,0,2,Stilt,Bungalow,2007.0,18,West,5,True,BEN-RERA-3658-75,12.888603,77.751477,11890000
HP00955,Chennai,OMR,Villa,3,4.0,2.0,Unfurnished,1612,1331,1122,6,6,Covered,Gated Community,2008.0,17,South-East,6,True,CHE-RERA-9133-79,13.096752,80.348594,16000000
HP02345,Pune,Aundh,Penthouse,4,4.0,1.0,Unfurnished,2746,2114,1665,22,25,Basement,High Rise,2022.0,3,North-West,4,True,PUN-RERA-9122-65,18.548031,73.899482,35900000
HP00640,Hyderabad,Manikonda,Independent House,3,4.0,1.0,Unfurnished,2580,2002,1631,6,8,Covered,Gated Community,2015.0,10,South-East,7,True,HYD-RERA-3908-73,17.517528,78.426477,17970000
HP02193,Chennai,Adyar,Apartment,2,2.0,1.0,Unfurnished,1487,1260,1100,5,6,Covered,Mid Rise,2006.0,19,South,8,True,CHE-RERA-7169-74,13.195705,80.299792,13120000
HP01219,Ahmedabad,Bodakdev,Apartment,2,3.0,3.0,Semi-Furnished,1251,1019,880,3,9,Basement,Gated Community,2015.0,10,North-West,8,True,AHM-RERA-2862-54,23.058024,72.493478,7010000
HP01159,Ahmedabad,Vastrapur,Apartment,3,3.0,2.0,Unfurnished,1618,1338,1159,4,12,Open,Gated Community,2014.0,11,South-West,9,True,AHM-RERA-7122-86,23.008293,72.640528,9270000
HP01416,Kolkata,Tollygunge,Apartment,1,2.0,1.0,Semi-Furnished,1012,858,780,1,9,Stilt,Gated Community,2010.0,15,North-West,7,True,KOL-RERA-9484-85,22.566232,88.340038,8350000
HP02143,Hyderabad,Gachibowli,Apartment,3,3.0,3.0,Semi-Furnished,1709,1433,1157,3,9,Basement,Gated Community,2007.0,18,East,5,True,HYD-RERA-7175-42,17.265761,78.449168,12200000
HP01528,Bengaluru,Yelahanka,Apartment,2,3.0,1.0,Semi-Furnished,1141,959,872,2,14,Covered,High Rise,2009.0,16,North-West,7,False,,13.075314,77.53613,11390000
HP02305,Bengaluru,Electronic City,Apartment,3,3.0,3.0,Furnished,1683,1350,1201,6,6,Covered,Gated Community,2010.0,15,South-West,8,False,,13.024159,77.765853,15850000
HP01301,Chennai,OMR,Apartment,2,3.0,2.0,Unfurnished,1653,1307,1124,18,37,Basement,High Rise,2007.0,18,East,6,True,CHE-RERA-8539-42,12.91782,80.321883,12730000
HP02263,Delhi NCR,Gurugram-DLF Phase 3,Apartment,3,3.0,1.0,Semi-Furnished,1464,1241,1128,5,8,Stilt,Mid Rise,2015.0,10,North,7,True,DEL-RERA-6538-82,28.50946,77.311866,13660000
HP01604,Delhi NCR,Faridabad-Sector 21,Studio,0,1.0,1.0,Unfurnished,699,592,507,11,26,Basement,High Rise,2002.0,23,South-East,8,True,DEL-RERA-4779-40,28.363773,77.134819,5840000
HP00161,Chennai,Porur,Apartment,2,3.0,1.0,Unfurnished,1065,861,753,7,23,Open,High Rise,2004.0,21,South-East,8,True,CHE-RERA-1037-88,13.088103,80.292804,9740000
HP01705,Ahmedabad,Vastrapur,Apartment,2,2.0,1.0,Unfurnished,1131,891,774,17,18,Covered,High Rise,2022.0,3,West,8,True,AHM-RERA-3250-30,22.964769,72.42972,6470000
HP00957,MMR,Vile Parle,Apartment,3,3.0,1.0,Furnished,2303,1717,1561,0,4,None,Standalone Building,2025.0,0,West,4,False,,19.250927,72.832441,36680000
HP02343,Kolkata,New Town,Apartment,4,4.0,1.0,Unfurnished,3925,2969,2395,8,17,Covered,High Rise,2000.0,25,West,7,True,KOL-RERA-2531-46,22.50895,88.325863,25120000
HP00878,Pune,Hinjawadi,Studio,0,2.0,1.0,Unfurnished,645,504,441,4,5,Open,Standalone Building,2010.0,15,North-West,5,False,,18.558432,73.896514,4840000
HP01920,Delhi NCR,Noida-Sector 76,Apartment,3,4.0,2.0,Semi-Furnished,1655,1340,1189,10,10,Covered,Gated Community,2009.0,16,East,5,False,,28.564446,76.953421,13050000
HP01885,Hyderabad,Kondapur,Apartment,3,4.0,2.0,Semi-Furnished,2168,1666,1499,3,11,Covered,Gated Community,2024.0,1,West,8,False,,17.51373,78.321201,20810000
HP00099,Ahmedabad,Vastrapur,Independent House,3,4.0,1.0,,2346,1741,1524,10,10,Covered,Gated Community,2024.0,1,North,9,True,AHM-RERA-7826-63,23.082879,72.693095,13050000
HP02234,Delhi NCR,Noida-Sector 62,Apartment,2,2.0,1.0,Unfurnished,1207,957,837,0,3,None,Standalone Building,1996.0,29,North,5,True,DEL-RERA-8031-31,28.665175,77.402236,9560000
HP00254,Delhi NCR,Gurugram-Sector 56,Apartment,3,4.0,2.0,Semi-Furnished,1499,1248,1041,2,6,Open,Gated Community,2019.0,6,East,6,True,DEL-RERA-7254-95,28.762228,77.153485,14240000
HP00104,Kolkata,Jadavpur,Apartment,2,3.0,1.0,Unfurnished,1585,1291,1076,7,30,Covered,High Rise,2020.0,5,East,8,True,KOL-RERA-5453-48,22.523901,88.384928,12080000
HP01446,MMR,Goregaon East,Row House,2,2.0,1.0,Unfurnished,1814,1495,1291,0,4,Covered,Standalone Building,2018.0,7,North,8,True,MMR-RERA-1676-70,19.024038,72.878995,26310000
HP01444,Ahmedabad,Bodakdev,Apartment,4,4.0,1.0,Semi-Furnished,3232,2659,2285,8,10,Stilt,Mid Rise,2009.0,16,North-East,9,True,AHM-RERA-8085-82,23.021658,72.642946,18220000
HP01649,Delhi NCR,Faridabad-Sector 21,Apartment,1,2.0,3.0,Semi-Furnished,1076,884,753,0,5,Covered,Low Rise,2009.0,16,North-East,5,True,DEL-RERA-7044-49,28.454204,77.115865,9770000
HP00587,Delhi NCR,Gurugram-DLF Phase 3,Studio,0,2.0,1.0,Furnished,603,477,433,11,12,Open,Mid Rise,2007.0,18,South-East,8,True,DEL-RERA-6910-67,28.414705,77.006642,4850000
HP00628,Delhi NCR,Gurugram-DLF Phase 3,Apartment,4,4.0,1.0,Unfurnished,3060,2371,2036,2,11,Open,Mid Rise,2012.0,13,South,7,True,DEL-RERA-9372-54,28.539787,76.913888,25040000
HP01697,Ahmedabad,Prahlad Nagar,Apartment,2,2.0,1.0,Unfurnished,1415,1094,968,5,6,Stilt,Mid Rise,2025.0,0,East,8,True,AHM-RERA-2807-56,23.117106,72.53402,6770000
HP02102,Kolkata,Rajarhat,Apartment,1,2.0,2.0,Semi-Furnished,886,693,575,3,23,Covered,High Rise,2025.0,0,,7,False,,22.494385,88.36453,7140000
HP00404,MMR,Navi Mumbai-Kharghar,Studio,0,2.0,1.0,Furnished,761,588,507,5,17,Basement,High Rise,2018.0,7,South,6,True,MMR-RERA-1070-38,18.954305,72.79222,10650000
HP01155,MMR,Andheri West,Row House,2,2.0,1.0,Unfurnished,2080,1605,1220,2,6,Covered,Gated Community,2012.0,13,North,7,False,,19.226689,72.793556,35010000
HP01683,Kolkata,Salt Lake,Apartment,1,2.0,2.0,Furnished,695,555,489,1,11,Open,Mid Rise,2023.0,2,South-East,10,True,KOL-RERA-3795-81,22.495685,88.374415,5750000
HP02057,Ahmedabad,Bopal,Row House,2,2.0,1.0,Furnished,1786,1352,1167,0,5,None,Standalone Building,2005.0,20,South,7,True,AHM-RERA-9653-89,23.062528,72.57322,10010000
HP02247,Chennai,Sholinganallur,Apartment,2,2.0,1.0,Semi-Furnished,1902,1480,1226,6,29,Covered,High Rise,2019.0,6,South,7,True,CHE-RERA-8191-30,13.081694,80.322502,16370000
HP00453,Ahmedabad,Bodakdev,Villa,3,4.0,2.0,Unfurnished,2063,1573,1319,0,3,Basement,Bungalow,2024.0,1,West,6,True,AHM-RERA-4548-76,22.994675,72.406613,12820000
HP01328,MMR,Thane West,Apartment,3,3.0,2.0,Semi-Furnished,1604,1324,1132,12,12,Basement,High Rise,2010.0,15,South-East,6,True,MMR-RERA-1209-92,19.28287,72.819337,24890000
HP02050,Chennai,Anna Nagar,Apartment,3,4.0,1.0,Furnished,2334,1794,1587,0,4,Covered,Standalone Building,1997.0,28,South,6,True,CHE-RERA-1421-27,13.070826,80.339635,18320000
HP00881,Kolkata,Rajarhat,Villa,3,4.0,1.0,Semi-Furnished,2520,1891,1595,2,4,Covered,Low Rise,2023.0,2,South-East,4,True,KOL-RERA-5009-11,22.572774,88.378133,24230000
HP02302,Delhi NCR,Dwarka,Apartment,2,3.0,2.0,Semi-Furnished,1678,1422,1283,22,31,None,High Rise,2024.0,1,North-West,10,True,DEL-RERA-9621-47,28.73196,77.045943,17680000
HP00624,MMR,Goregaon East,Apartment,2,3.0,2.0,Furnished,1674,1326,1085,7,11,Covered,Mid Rise,2017.0,8,North,8,True,MMR-RERA-4708-73,18.904801,72.889758,26860000
HP01788,MMR,Powai,Penthouse,3,4.0,2.0,Unfurnished,2414,1896,1568,10,31,Covered,High Rise,2020.0,5,North,5,True,MMR-RERA-1407-54,18.913895,72.810546,47310000
HP00263,MMR,Thane West,Studio,0,2.0,0.0,Furnished,524,411,374,16,30,Covered,High Rise,2015.0,10,North-East,7,False,,19.24268,72.82141,7520000
HP01635,Pune,Baner,Studio,0,1.0,0.0,Unfurnished,702,577,509,10,15,Covered,High Rise,2009.0,16,South-West,8,True,PUN-RERA-4103-59,18.645979,73.838917,4990000
HP01439,Bengaluru,Hebbal,Apartment,3,4.0,1.0,Semi-Furnished,2277,1804,1640,2,5,Covered,Standalone Building,2011.0,14,South-West,7,True,BEN-RERA-4367-77,13.000127,77.53817,19780000
HP01970,Bengaluru,Koramangala,Penthouse,5,6.0,2.0,Semi-Furnished,6511,4926,4024,14,21,Covered,High Rise,2021.0,4,North-West,7,True,BEN-RERA-7071-12,12.878292,77.560467,73290000
HP01803,Chennai,Velachery,Apartment,3,3.0,1.0,Unfurnished,2835,2223,1889,4,11,Covered,Mid Rise,2008.0,17,North-West,8,True,CHE-RERA-9137-98,13.031551,80.200773,21350000
HP00641,MMR,Andheri West,Apartment,1,1.0,1.0,Semi-Furnished,852,708,625,12,18,Covered,High Rise,2017.0,8,West,6,True,MMR-RERA-7001-38,18.907778,72.880974,14640000
HP02237,Delhi NCR,Gurugram-Sector 56,Independent House,3,3.0,2.0,Unfurnished,1695,1312,1056,1,10,Open,Gated Community,2020.0,5,South-West,7,False,,28.511794,77.424237,14800000
HP01960,Hyderabad,Kondapur,Apartment,2,3.0,1.0,Semi-Furnished,1222,1036,899,0,2,Open,Standalone Building,2025.0,0,South-East,7,True,HYD-RERA-6780-23,17.353233,78.532971,10980000
HP00489,Hyderabad,Gachibowli,Apartment,3,4.0,3.0,Unfurnished,2539,2080,1859,2,12,Covered,Mid Rise,2014.0,11,North-West,8,True,HYD-RERA-8505-62,17.303459,78.427689,18520000
HP01844,Pune,Baner,Row House,2,2.0,1.0,Semi-Furnished,1284,937,785,0,1,Covered,Bungalow,2022.0,3,South-West,8,True,PUN-RERA-1252-88,18.468556,73.936148,13410000
HP01735,Hyderabad,Kondapur,Villa,3,3.0,1.0,Semi-Furnished,1619,1214,1000,0,1,Open,Bungalow,2000.0,25,South-West,7,True,HYD-RERA-1900-96,17.361743,78.58378,13210000
HP00147,Pune,Hinjawadi,Apartment,2,2.0,1.0,Unfurnished,1257,992,834,9,11,Covered,Mid Rise,2016.0,9,West,6,True,PUN-RERA-1597-18,18.618801,73.793681,10770000
HP01535,Hyderabad,Madhapur,Apartment,2,2.0,2.0,Semi-Furnished,1155,950,853,1,5,Open,Standalone Building,1997.0,28,South,8,True,HYD-RERA-4290-52,17.36758,78.584536,7720000
HP01987,MMR,Mulund,Apartment,2,3.0,1.0,Unfurnished,1458,1185,1010,0,2,Open,Standalone Building,2008.0,17,West,4,True,MMR-RERA-1370-50,19.022991,72.816184,20920000
HP01370,Chennai,T Nagar,Apartment,3,4.0,2.0,Unfurnished,2369,1857,1687,4,6,Basement,Mid Rise,2025.0,0,North-West,10,True,CHE-RERA-4723-78,13.160974,80.202328,22670000
HP02316,Ahmedabad,Maninagar,Apartment,2,3.0,1.0,Furnished,1447,1226,1115,1,38,Stilt,High Rise,2012.0,13,West,6,True,AHM-RERA-8615-12,22.908526,72.439365,8440000
HP00660,MMR,Bandra West,Apartment,2,3.0,1.0,Semi-Furnished,1477,1188,1026,6,7,Covered,Mid Rise,2007.0,18,South,6,True,MMR-RERA-6358-25,18.941343,72.765497,22620000
HP01795,Bengaluru,Whitefield,Apartment,2,2.0,1.0,Semi-Furnished,1192,951,835,12,39,Covered,High Rise,2014.0,11,South-East,9,True,BEN-RERA-2997-17,12.82065,77.516976,9850000
HP00187,Bengaluru,Banashankari,Villa,4,5.0,3.0,Furnished,3691,2742,2192,10,12,Open,Gated Community,2025.0,0,South-West,9,True,BEN-RERA-3188-43,12.982705,77.622268,44990000
HP01148,Hyderabad,Manikonda,Apartment,3,3.0,1.0,Furnished,2351,1788,1559,8,35,Basement,High Rise,2009.0,16,North,7,False,,17.312789,78.328013,17510000
HP00609,Ahmedabad,Vastrapur,Apartment,3,3.0,1.0,Semi-Furnished,2559,1905,1561,6,12,Open,High Rise,2004.0,21,North-East,4,False,,22.940164,72.679704,12300000
HP01931,Delhi NCR,Noida-Sector 62,Apartment,3,4.0,2.0,Unfurnished,2545,1892,1630,3,6,Covered,Mid Rise,2019.0,6,North-East,8,True,DEL-RERA-2468-39,28.705702,76.905202,21710000
HP00198,Delhi NCR,Dwarka,Penthouse,3,3.0,2.0,Semi-Furnished,2304,1792,1453,8,36,Stilt,High Rise,2014.0,11,,9,True,DEL-RERA-3565-35,28.678062,,29310000
HP00294,Bengaluru,Koramangala,Row House,3,4.0,2.0,Furnished,1807,1422,1154,0,3,Covered,Bungalow,2017.0,8,North,5,True,BEN-RERA-1004-99,13.011465,77.647913,18910000
HP00767,Bengaluru,Indiranagar,Independent House,3,4.0,1.0,Semi-Furnished,2436,2007,1606,9,12,Open,Gated Community,2018.0,7,North,6,True,BEN-RERA-5860-87,13.126467,77.542392,20140000
HP00401,Kolkata,Jadavpur,Apartment,1,2.0,1.0,Furnished,1070,829,663,1,4,None,Standalone Building,2003.0,22,South,7,True,KOL-RERA-6142-59,22.543065,88.476605,7950000
HP00123,Hyderabad,Manikonda,Villa,6,6.0,3.0,,3480,2692,2167,0,3,Covered,Bungalow,2017.0,8,West,7,True,HYD-RERA-9685-57,17.302056,78.579517,31280000
HP00203,Hyderabad,Banjara Hills,Apartment,2,2.0,1.0,Unfurnished,1845,1489,1238,2,3,Covered,Low Rise,2024.0,1,South-West,3,False,,17.373933,78.461148,13820000
